transaction_id,timestamp,date,hour,merchant_id,customer_id,amount,currency,payment_method,status,error_code,root_cause,recovery_strategy,retry_count,subscription_id,merchant_config
txn_000278,2024-01-16 21:10:00,2024-01-16,21,m_test_123456,cust_8460,6446,INR,wallet,failed,incorrect_otp,CUSTOMER_SIDE,Ask customer to retry with correct details,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000279,2024-01-16 21:20:00,2024-01-16,21,m_test_123456,cust_4826,4912,INR,wallet,failed,payment_failed,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000280,2024-01-16 21:30:00,2024-01-16,21,m_test_123456,cust_8749,1715,INR,netbanking,failed,server_error,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000281,2024-01-16 21:40:00,2024-01-16,21,m_test_123456,cust_9115,7325,INR,upi,failed,otp_expired,CUSTOMER_SIDE,Ask customer to retry with correct details,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000282,2024-01-16 21:50:00,2024-01-16,21,m_test_123456,cust_2644,9229,INR,netbanking,failed,gateway_technical_error,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000283,2024-01-16 22:00:00,2024-01-16,22,m_test_123456,cust_1251,2633,INR,wallet,failed,payment_declined_due_to_high_traffic,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000284,2024-01-16 22:10:00,2024-01-16,22,m_test_123456,cust_8692,3529,INR,card,failed,otp_expired,CUSTOMER_SIDE,Ask customer to retry with correct details,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000285,2024-01-16 22:20:00,2024-01-16,22,m_test_123456,cust_2315,6546,INR,wallet,failed,transaction_daily_limit_exceeded,CUSTOMER_SIDE,Wait 24h or ask customer to use different method,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000286,2024-01-16 22:30:00,2024-01-16,22,m_test_123456,cust_9864,6188,INR,wallet,failed,server_error,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000287,2024-01-16 22:40:00,2024-01-16,22,m_test_123456,cust_4727,4846,INR,netbanking,failed,debit_instrument_blocked,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000288,2024-01-16 22:50:00,2024-01-16,22,m_test_123456,cust_8269,2612,INR,card,failed,otp_expired,CUSTOMER_SIDE,Ask customer to retry with correct details,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000289,2024-01-16 23:00:00,2024-01-16,23,m_test_123456,cust_6314,1474,INR,card,failed,transaction_daily_limit_exceeded,CUSTOMER_SIDE,Wait 24h or ask customer to use different method,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000290,2024-01-16 23:10:00,2024-01-16,23,m_test_123456,cust_8056,6873,INR,netbanking,failed,transaction_daily_limit_exceeded,CUSTOMER_SIDE,Wait 24h or ask customer to use different method,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000291,2024-01-16 23:20:00,2024-01-16,23,m_test_123456,cust_3785,7751,INR,upi,failed,payment_timed_out,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000292,2024-01-16 23:30:00,2024-01-16,23,m_test_123456,cust_9153,7267,INR,upi,failed,incorrect_cvv,CUSTOMER_SIDE,Ask customer to retry with correct details,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000293,2024-01-16 23:40:00,2024-01-16,23,m_test_123456,cust_5161,4804,INR,wallet,failed,gateway_technical_error,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000294,2024-01-16 23:50:00,2024-01-16,23,m_test_123456,cust_5712,1153,INR,wallet,failed,payment_risk_check_failed,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000295,2024-01-17 00:00:00,2024-01-17,00,m_test_123456,cust_6661,2210,INR,wallet,failed,insufficient_funds,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000296,2024-01-17 00:10:00,2024-01-17,00,m_test_123456,cust_8484,7951,INR,netbanking,failed,issuer_technical_error,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000297,2024-01-17 00:20:00,2024-01-17,00,m_test_123456,cust_2747,7302,INR,wallet,failed,payment_failed,SYSTEM_SIDE,"Retry with exponential backoff (5s, 10s, 20s, stop after 3)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000298,2024-01-17 00:30:00,2024-01-17,00,m_test_123456,cust_5837,6881,INR,netbanking,failed,incorrect_cvv,CUSTOMER_SIDE,Ask customer to retry with correct details,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000299,2024-01-17 00:40:00,2024-01-17,00,m_test_123456,cust_1132,7484,INR,netbanking,failed,payment_risk_check_failed,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000300,2024-01-17 00:50:00,2024-01-17,00,m_test_123456,cust_5689,1803,INR,wallet,failed,payment_risk_check_failed,CUSTOMER_SIDE,"Retry with different payment method (UPI if was card, etc)",0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000301,2024-01-17 00:00:00,2024-01-17,00,m_test_123456,cust_4588,4770,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000302,2024-01-17 00:10:00,2024-01-17,00,m_test_123456,cust_3240,4115,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000303,2024-01-17 00:20:00,2024-01-17,00,m_test_123456,cust_6061,2591,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000304,2024-01-17 00:30:00,2024-01-17,00,m_test_123456,cust_6977,8222,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000305,2024-01-17 00:40:00,2024-01-17,00,m_test_123456,cust_5835,3153,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000306,2024-01-17 00:50:00,2024-01-17,00,m_test_123456,cust_3877,6352,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000307,2024-01-17 01:00:00,2024-01-17,01,m_test_123456,cust_9837,4289,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000308,2024-01-17 01:10:00,2024-01-17,01,m_test_123456,cust_3695,6994,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000309,2024-01-17 01:20:00,2024-01-17,01,m_test_123456,cust_5835,5210,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000310,2024-01-17 01:30:00,2024-01-17,01,m_test_123456,cust_8673,6549,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000311,2024-01-17 01:40:00,2024-01-17,01,m_test_123456,cust_4696,2233,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000312,2024-01-17 01:50:00,2024-01-17,01,m_test_123456,cust_2479,7511,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000313,2024-01-17 02:00:00,2024-01-17,02,m_test_123456,cust_5332,7464,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000314,2024-01-17 02:10:00,2024-01-17,02,m_test_123456,cust_8451,9791,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000315,2024-01-17 02:20:00,2024-01-17,02,m_test_123456,cust_7242,7038,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000316,2024-01-17 02:30:00,2024-01-17,02,m_test_123456,cust_4830,7086,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000317,2024-01-17 02:40:00,2024-01-17,02,m_test_123456,cust_6374,8724,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000318,2024-01-17 02:50:00,2024-01-17,02,m_test_123456,cust_8606,4626,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000319,2024-01-17 03:00:00,2024-01-17,03,m_test_123456,cust_2911,5951,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000320,2024-01-17 03:10:00,2024-01-17,03,m_test_123456,cust_1609,3290,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000321,2024-01-17 03:20:00,2024-01-17,03,m_test_123456,cust_2902,5986,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000322,2024-01-17 03:30:00,2024-01-17,03,m_test_123456,cust_9807,2592,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000323,2024-01-17 03:40:00,2024-01-17,03,m_test_123456,cust_8432,3222,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000324,2024-01-17 03:50:00,2024-01-17,03,m_test_123456,cust_3531,7078,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000325,2024-01-17 04:00:00,2024-01-17,04,m_test_123456,cust_9017,7797,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000326,2024-01-17 04:10:00,2024-01-17,04,m_test_123456,cust_1536,7686,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000327,2024-01-17 04:20:00,2024-01-17,04,m_test_123456,cust_8264,7070,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000328,2024-01-17 04:30:00,2024-01-17,04,m_test_123456,cust_6942,8285,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000329,2024-01-17 04:40:00,2024-01-17,04,m_test_123456,cust_9920,2627,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000330,2024-01-17 04:50:00,2024-01-17,04,m_test_123456,cust_7523,6876,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000331,2024-01-17 05:00:00,2024-01-17,05,m_test_123456,cust_3001,5520,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000332,2024-01-17 05:10:00,2024-01-17,05,m_test_123456,cust_4475,8450,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000333,2024-01-17 05:20:00,2024-01-17,05,m_test_123456,cust_6464,1349,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000334,2024-01-17 05:30:00,2024-01-17,05,m_test_123456,cust_4362,4990,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000335,2024-01-17 05:40:00,2024-01-17,05,m_test_123456,cust_4538,2124,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000336,2024-01-17 05:50:00,2024-01-17,05,m_test_123456,cust_3417,4817,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000337,2024-01-17 06:00:00,2024-01-17,06,m_test_123456,cust_3370,1046,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000338,2024-01-17 06:10:00,2024-01-17,06,m_test_123456,cust_3858,3129,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000339,2024-01-17 06:20:00,2024-01-17,06,m_test_123456,cust_3159,2801,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000340,2024-01-17 06:30:00,2024-01-17,06,m_test_123456,cust_4898,1243,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000341,2024-01-17 06:40:00,2024-01-17,06,m_test_123456,cust_3854,6304,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000342,2024-01-17 06:50:00,2024-01-17,06,m_test_123456,cust_3076,5347,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000343,2024-01-17 07:00:00,2024-01-17,07,m_test_123456,cust_2041,7897,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000344,2024-01-17 07:10:00,2024-01-17,07,m_test_123456,cust_6931,8802,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000345,2024-01-17 07:20:00,2024-01-17,07,m_test_123456,cust_8405,9408,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000346,2024-01-17 07:30:00,2024-01-17,07,m_test_123456,cust_1710,9254,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000347,2024-01-17 07:40:00,2024-01-17,07,m_test_123456,cust_8504,9543,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000348,2024-01-17 07:50:00,2024-01-17,07,m_test_123456,cust_8847,1510,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000349,2024-01-17 08:00:00,2024-01-17,08,m_test_123456,cust_2768,7580,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000350,2024-01-17 08:10:00,2024-01-17,08,m_test_123456,cust_2204,9032,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000351,2024-01-17 08:20:00,2024-01-17,08,m_test_123456,cust_3430,2323,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000352,2024-01-17 08:30:00,2024-01-17,08,m_test_123456,cust_5505,2076,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000353,2024-01-17 08:40:00,2024-01-17,08,m_test_123456,cust_7240,9984,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000354,2024-01-17 08:50:00,2024-01-17,08,m_test_123456,cust_8433,9692,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000355,2024-01-17 09:00:00,2024-01-17,09,m_test_123456,cust_2624,9282,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000356,2024-01-17 09:10:00,2024-01-17,09,m_test_123456,cust_8046,2874,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000357,2024-01-17 09:20:00,2024-01-17,09,m_test_123456,cust_7779,8398,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000358,2024-01-17 09:30:00,2024-01-17,09,m_test_123456,cust_7532,6553,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000359,2024-01-17 09:40:00,2024-01-17,09,m_test_123456,cust_6120,7815,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000360,2024-01-17 09:50:00,2024-01-17,09,m_test_123456,cust_5176,7992,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000361,2024-01-17 10:00:00,2024-01-17,10,m_test_123456,cust_8770,7132,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000362,2024-01-17 10:10:00,2024-01-17,10,m_test_123456,cust_2398,2099,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000363,2024-01-17 10:20:00,2024-01-17,10,m_test_123456,cust_2582,2527,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000364,2024-01-17 10:30:00,2024-01-17,10,m_test_123456,cust_1982,7105,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000365,2024-01-17 10:40:00,2024-01-17,10,m_test_123456,cust_7730,6400,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000366,2024-01-17 10:50:00,2024-01-17,10,m_test_123456,cust_1842,6793,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000367,2024-01-17 11:00:00,2024-01-17,11,m_test_123456,cust_6761,5712,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000368,2024-01-17 11:10:00,2024-01-17,11,m_test_123456,cust_3535,2697,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000369,2024-01-17 11:20:00,2024-01-17,11,m_test_123456,cust_2773,8900,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000370,2024-01-17 11:30:00,2024-01-17,11,m_test_123456,cust_2882,6736,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000371,2024-01-17 11:40:00,2024-01-17,11,m_test_123456,cust_8030,5564,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000372,2024-01-17 11:50:00,2024-01-17,11,m_test_123456,cust_1474,1430,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000373,2024-01-17 12:00:00,2024-01-17,12,m_test_123456,cust_6062,3955,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000374,2024-01-17 12:10:00,2024-01-17,12,m_test_123456,cust_1100,6567,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000375,2024-01-17 12:20:00,2024-01-17,12,m_test_123456,cust_7566,3972,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000376,2024-01-17 12:30:00,2024-01-17,12,m_test_123456,cust_1502,2140,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000377,2024-01-17 12:40:00,2024-01-17,12,m_test_123456,cust_7163,2503,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000378,2024-01-17 12:50:00,2024-01-17,12,m_test_123456,cust_6585,7878,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000379,2024-01-17 13:00:00,2024-01-17,13,m_test_123456,cust_6105,3578,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000380,2024-01-17 13:10:00,2024-01-17,13,m_test_123456,cust_1861,6314,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000381,2024-01-17 13:20:00,2024-01-17,13,m_test_123456,cust_1815,3549,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000382,2024-01-17 13:30:00,2024-01-17,13,m_test_123456,cust_8259,2336,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000383,2024-01-17 13:40:00,2024-01-17,13,m_test_123456,cust_8242,7947,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000384,2024-01-17 13:50:00,2024-01-17,13,m_test_123456,cust_4531,7785,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000385,2024-01-17 14:00:00,2024-01-17,14,m_test_123456,cust_6655,9394,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000386,2024-01-17 14:10:00,2024-01-17,14,m_test_123456,cust_5640,8043,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000387,2024-01-17 14:20:00,2024-01-17,14,m_test_123456,cust_1744,8972,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000388,2024-01-17 14:30:00,2024-01-17,14,m_test_123456,cust_1897,4612,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000389,2024-01-17 14:40:00,2024-01-17,14,m_test_123456,cust_5938,1125,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000390,2024-01-17 14:50:00,2024-01-17,14,m_test_123456,cust_5186,4460,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000391,2024-01-17 15:00:00,2024-01-17,15,m_test_123456,cust_2965,5742,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000392,2024-01-17 15:10:00,2024-01-17,15,m_test_123456,cust_8055,1126,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000393,2024-01-17 15:20:00,2024-01-17,15,m_test_123456,cust_7229,3878,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000394,2024-01-17 15:30:00,2024-01-17,15,m_test_123456,cust_9196,9725,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000395,2024-01-17 15:40:00,2024-01-17,15,m_test_123456,cust_7505,6802,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000396,2024-01-17 15:50:00,2024-01-17,15,m_test_123456,cust_1307,1693,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000397,2024-01-17 16:00:00,2024-01-17,16,m_test_123456,cust_6129,8532,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000398,2024-01-17 16:10:00,2024-01-17,16,m_test_123456,cust_7843,8033,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000399,2024-01-17 16:20:00,2024-01-17,16,m_test_123456,cust_7636,5743,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000400,2024-01-17 16:30:00,2024-01-17,16,m_test_123456,cust_3815,1341,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000401,2024-01-17 16:40:00,2024-01-17,16,m_test_123456,cust_2443,8538,INR,netbanking,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000402,2024-01-17 16:50:00,2024-01-17,16,m_test_123456,cust_4986,8155,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000403,2024-01-17 17:00:00,2024-01-17,17,m_test_123456,cust_9584,8138,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000404,2024-01-17 17:10:00,2024-01-17,17,m_test_123456,cust_6083,2288,INR,wallet,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000405,2024-01-17 17:20:00,2024-01-17,17,m_test_123456,cust_6456,6562,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000406,2024-01-17 17:30:00,2024-01-17,17,m_test_123456,cust_9363,3754,INR,card,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000407,2024-01-17 17:40:00,2024-01-17,17,m_test_123456,cust_6724,2868,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000408,2024-01-17 17:50:00,2024-01-17,17,m_test_123456,cust_4871,6752,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000409,2024-01-17 18:00:00,2024-01-17,18,m_test_123456,cust_5193,2684,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
txn_000410,2024-01-17 18:10:00,2024-01-17,18,m_test_123456,cust_3504,4232,INR,upi,success,,,,0,,"{'gateway_version': 'v2.1', 'retry_enabled': True, 'max_retries': 3}"
